date, pm25, pm10, o3, no2, so2
2018/12/19, 29, 17, 27, 8, 
2018/12/20, 46, 20, 28, 9, 2
2018/12/21, 55, 16, 23, 8, 1
2018/12/22, 39, 14, 28, 4, 1
2018/12/23, 42, 7, 31, 3, 1
2018/12/24, 28, 10, 24, 4, 1
2018/12/25, 33, 12, 21, 6, 2
2018/12/26, 39, 12, 30, 4, 1
2018/12/27, 37, 5, 30, 1, 1
2018/12/28, 25, 5, 30, 1, 
2018/12/29, 19, 5, 28, 1, 
2018/12/30, 20, , , , 
2018/7/1, 43, 23, 10, 1, 1
2018/7/2, 35, 21, 13, 1, 
2018/7/3, 32, 17, 19, 2, 1
2018/7/4, 19, 16, 19, 7, 
2018/7/5, 27, 13, 28, 5, 1
2018/7/6, 29, 12, 12, 4, 1
2018/7/7, 33, 11, 12, 3, 
2018/7/8, 37, 13, 14, 2, 
2018/7/9, 35, 16, 12, 1, 
2018/7/10, 35, 29, 62, 3, 2
2018/7/11, 56, 39, 51, 5, 4
2018/7/12, 71, 35, 57, 4, 3
2018/7/13, 70, 37, 59, 3, 2
2018/7/14, 75, 43, 37, 3, 2
2018/7/15, 80, 52, 48, 3, 1
2018/7/16, 93, 48, 34, 4, 2
2018/7/17, 82, 42, 59, 5, 2
2018/7/18, 83, 53, 58, 4, 2
2018/7/19, 98, 22, 21, 2, 1
2018/7/20, 37, 16, 12, 1, 1
2018/7/21, 19, 15, 12, 2, 1
2018/7/22, 23, 21, 32, 3, 1
2018/7/23, 47, 28, 52, 7, 2
2018/7/24, 58, 30, 58, 3, 2
2018/7/25, 61, 30, 39, 3, 
2018/7/26, 62, 17, 38, 1, 1
2018/7/27, 42, 22, 37, 2, 1
2018/7/28, 49, 17, 34, 1, 
2018/7/29, 39, 12, 25, 3, 3
2018/7/30, 25, 15, 20, 3, 3
2018/7/31, 36, 23, 18, 3, 2
2018/8/1, 45, 28, 21, 3, 1
2018/8/2, 47, 35, 60, 5, 2
2018/8/3, 62, 28, 53, 5, 3
2018/8/4, 64, 31, 59, 3, 2
2018/8/5, 68, 32, 48, 3, 2
2018/8/6, 66, 12, 46, 2, 1
2018/8/7, 36, 10, 42, 3, 
2018/8/8, 33, 14, 32, 4, 2
2018/8/9, 36, 18, 36, 6, 2
2018/8/10, 48, 27, 20, 2, 1
2018/8/11, 56, 18, 14, 2, 1
2018/8/12, 34, 15, 13, 1, 1
2018/8/13, 28, 15, 11, 2, 1
2018/8/14, 26, 18, 14, 2, 1
2018/8/15, 27, 15, 10, 3, 1
2018/8/16, 26, 7, 31, 2, 1
2018/8/17, 27, 10, 39, 3, 1
2018/8/18, 30, 10, 36, 2, 2
2018/8/19, 33, 16, 39, 2, 1
2018/8/20, 36, 32, 9, 1, 
2018/8/21, 39, 24, 9, 2, 1
2018/8/22, 32, 23, 12, 1, 
2018/8/23, 35, 23, 18, 1, 1
2018/8/24, 37, 22, 15, , 
2018/8/25, 35, 14, 15, 2, 1
2018/8/26, 31, 17, 26, 2, 3
2018/8/27, 36, 35, 34, 3, 2
2018/8/28, 67, 27, 25, 3, 2
2018/8/29, 55, 18, 15, 2, 2
2018/8/30, 40, 22, 21, 2, 2
2018/8/31, 47, 14, 20, 3, 1
2018/9/1, 34, 9, 27, 2, 1
2018/9/2, 23, 10, 17, 2, 2
2018/9/3, 23, 27, 15, 1, 
2018/9/4, 35, 19, 42, 2, 1
2018/9/5, 50, 24, 43, 2, 2
2018/9/6, 51, 12, 16, 1, 
2018/9/7, 23, 8, 48, 2, 1
2018/9/8, 24, 9, 22, 2, 1
2018/9/9, 17, 5, 31, 3, 1
2018/9/10, 15, 8, 42, 4, 
2018/9/11, 23, 9, 32, 3, 1
2018/9/12, 25, 12, 25, 6, 2
2018/9/13, 32, 24, 42, 7, 1
2018/9/14, 42, 17, 25, 2, 
2018/9/15, 33, 21, 36, 2, 1
2018/9/16, 41, 19, 42, 3, 2
2018/9/17, 42, 20, 45, 3, 2
2018/9/18, 52, 18, 47, 3, 1
2018/9/19, 50, 16, 33, 6, 1
2018/9/20, 39, 24, 38, 4, 1
2018/9/21, 45, 15, 38, 3, 1
2018/9/22, 31, 13, 43, 2, 1
2018/9/23, 35, 27, 37, 5, 3
2018/9/24, 65, 15, 43, 3, 1
2018/9/25, 42, 9, 34, 4, 1
2018/9/26, 32, 8, 36, 3, 
2018/9/27, 26, 9, 42, 3, 1
2018/9/28, 29, 5, 31, 3, 
2018/9/29, 17, 27, 23, 2, 1
2018/9/30, 30, 9, 40, 2, 1
2018/4/1, 43, 24, 43, 4, 1
2018/4/2, 59, 32, 44, 5, 3
2018/4/3, 77, 32, 35, 7, 4
2018/4/4, 82, 9, 45, 4, 2
2018/4/5, 24, 15, 41, 2, 
2018/4/6, 42, 27, 43, 2, 
2018/4/7, 65, 10, 44, 2, 2
2018/4/8, 37, 15, 42, 5, 3
2018/4/9, 38, 25, 64, 4, 2
2018/4/10, 63, 17, 51, 1, 2
2018/4/11, 52, 18, 48, 5, 1
2018/4/12, 51, 14, 47, 4, 2
2018/4/13, 41, 21, 55, 3, 1
2018/4/14, 44, 9, 40, 3, 1
2018/4/15, 26, 28, 42, 4, 1
2018/4/16, 57, 41, 32, 7, 2
2018/4/17, 73, 28, 28, 4, 1
2018/4/18, 63, 26, 40, 3, 2
2018/4/19, 58, 26, 59, 5, 5
2018/4/20, 65, 32, 56, 4, 3
2018/4/21, 79, 29, 55, 3, 3
2018/4/22, 76, 22, 47, 2, 1
2018/4/23, 59, 25, 38, 2, 
2018/4/24, 34, 10, 41, 3, 
2018/4/25, 22, 11, 45, 4, 
2018/4/26, 33, 14, 38, 5, 2
2018/4/27, 40, 30, 62, 4, 2
2018/4/28, 77, 24, 66, 4, 2
2018/4/29, 63, 23, 55, 3, 1
2018/4/30, 62, 27, 55, 3, 3
2018/5/1, 78, 17, 40, 2, 2
2018/5/2, 53, 15, 46, 3, 
2018/5/3, 30, 14, 50, 2, 
2018/5/4, 40, 15, 47, 5, 2
2018/5/5, 37, 17, 49, 3, 3
2018/5/6, 42, 22, 33, 8, 
2018/5/7, 34, 9, 39, 6, 1
2018/5/8, 34, 10, 43, 3, 
2018/5/9, 28, 12, 41, 3, 
2018/5/10, 32, 12, 53, 3, 2
2018/5/11, 34, 15, 54, 3, 1
2018/5/12, 48, 9, 42, 4, 
2018/5/13, 27, 15, 53, 5, 2
2018/5/14, 48, 19, 65, 3, 2
2018/5/15, 54, 27, 58, 4, 2
2018/5/16, 64, 40, 41, 4, 2
2018/5/17, 90, 48, 31, 4, 2
2018/5/18, 103, 12, 39, 2, 1
2018/5/19, 34, 9, 44, 2, 
2018/5/20, 20, 10, 42, 4, 2
2018/5/21, 28, 11, 42, 2, 2
2018/5/22, 28, 11, 36, 3, 1
2018/5/23, 32, 13, 49, 5, 2
2018/5/24, 33, 18, 53, 3, 2
2018/5/25, 43, 24, 36, 6, 3
2018/5/26, 64, 24, 73, 3, 3
2018/5/27, 62, 15, 42, 2, 1
2018/5/28, 36, 14, 40, 2, 
2018/5/29, 39, 11, 32, 5, 
2018/5/30, 31, 18, 25, 8, 1
2018/5/31, 46, 17, 48, 3, 1
2018/6/1, 42, 14, 61, 3, 2
2018/6/2, 39, 14, 49, 2, 1
2018/6/3, 36, 14, 47, 2, 1
2018/6/4, 41, 11, 40, 3, 2
2018/6/5, 34, 7, 36, 6, 1
2018/6/6, 23, 14, 42, 5, 1
2018/6/7, 39, 18, 33, 3, 1
2018/6/8, 43, 30, 58, 5, 2
2018/6/9, 70, 16, 36, 3, 1
2018/6/10, 47, 10, 33, 3, 
2018/6/11, 25, 8, 35, 4, 
2018/6/12, 26, 7, 42, 3, 
2018/6/13, 22, 11, 40, 4, 1
2018/6/14, 25, 14, 34, 5, 1
2018/6/15, 41, 10, 42, 2, 
2018/6/16, 26, 12, 38, 2, 1
2018/6/17, 35, 10, 42, 4, 1
2018/6/18, 29, 11, 33, 3, 1
2018/6/19, 29, 6, 32, 5, 1
2018/6/20, 18, 17, 30, 5, 2
2018/6/21, 43, 29, 68, 3, 2
2018/6/22, 72, 19, 40, 2, 
2018/6/23, 49, 18, 53, 2, 1
2018/6/24, 48, 32, 56, 2, 1
2018/6/25, 71, 32, 30, 1, 2
2018/6/26, 63, 19, 13, 1, 1
2018/6/27, 43, 21, 12, 1, 2
2018/6/28, 41, 13, 9, 3, 1
2018/6/29, 24, 15, 12, 1, 1
2018/6/30, 25, 27, 12, 2, 1
2018/1/1, 22, 10, 31, 2, 3
2018/1/2, 28, 17, 32, 2, 3
2018/1/3, 45, 5, 29, 3, 
2018/1/4, 20, 7, 22, 5, 
2018/1/5, 24, 11, 30, 3, 
2018/1/6, 33, 10, 31, 4, 
2018/1/7, 34, 14, 30, 5, 
2018/1/8, 26, 17, 34, 4, 
2018/1/9, 45, 10, 30, 3, 
2018/1/10, 36, 6, 26, 3, 
2018/1/11, 22, 6, 28, 2, 
2018/1/12, 16, 9, 31, 4, 
2018/1/13, 30, 6, 31, 3, 
2018/1/14, 23, 12, 24, 7, 1
2018/1/15, 34, 12, 29, 5, 2
2018/1/16, 36, 11, 34, 7, 1
2018/1/17, 29, 10, 36, 5, 
2018/1/18, 34, 35, 34, 8, 1
2018/1/19, 87, 40, 34, 9, 3
2018/1/20, 92, 26, 38, 5, 2
2018/1/21, 67, 13, 30, 6, 
2018/1/22, 40, 12, 35, 4, 1
2018/1/23, 40, 9, 32, 3, 
2018/1/24, 22, 5, 30, 2, 
2018/1/25, 17, 8, 30, 3, 
2018/1/26, 23, 7, 32, 3, 1
2018/1/27, 21, 13, 26, 4, 
2018/1/28, 42, 23, 33, 5, 3
2018/1/29, 61, 12, 33, 3, 1
2018/1/30, 34, 9, 33, 4, 2
2018/1/31, 35, 10, 30, 4, 
2018/2/1, 31, 9, 29, 5, 1
2018/2/2, 29, 12, 33, 5, 2
2018/2/3, 32, 11, 32, 2, 1
2018/2/4, 34, 6, 32, 2, 
2018/2/5, 26, 11, 32, 3, 2
2018/2/6, 31, 6, 33, 4, 2
2018/2/7, 26, 12, 35, 4, 1
2018/2/8, 41, 23, 39, 5, 2
2018/2/9, 71, 24, 26, 13, 1
2018/2/10, 59, 14, 37, 3, 2
2018/2/11, 44, 12, 35, 2, 1
2018/2/12, 38, 11, 36, 3, 
2018/2/13, 33, 12, 32, 5, 2
2018/2/14, 40, 25, 25, 11, 3
2018/2/15, 70, 17, 33, 6, 1
2018/2/16, 51, 17, 42, 4, 2
2018/2/17, 52, 9, 35, 4, 
2018/2/18, 32, 13, 28, 10, 2
2018/2/19, 33, 25, 39, 9, 3
2018/2/20, 68, 27, 34, 9, 2
2018/2/21, 71, 13, 34, 7, 2
2018/2/22, 41, 18, 42, 5, 2
2018/2/23, 50, 28, 42, 5, 2
2018/2/24, 77, 24, 37, 5, 
2018/2/25, 68, 28, 41, 5, 2
2018/2/26, 72, 20, 41, 6, 2
2018/2/27, 56, 25, 48, 5, 4
2018/2/28, 50, 21, 47, 2, 
2018/3/1, 48, 17, 43, 5, 1
2018/3/2, 50, 19, 36, 7, 2
2018/3/3, 53, 22, 41, 6, 2
2018/3/4, 62, 8, 38, 2, 
2018/3/5, 25, 8, 37, 2, 
2018/3/6, 24, 12, 37, 4, 2
2018/3/7, 37, 11, 31, 8, 
2018/3/8, 29, 8, 36, 3, 
2018/3/9, 23, 8, 40, 2, 
2018/3/10, 22, 15, 39, 5, 2
2018/3/11, 40, 22, 43, 5, 2
2018/3/12, 59, 25, 32, 8, 4
2018/3/13, 61, 23, 43, 5, 2
2018/3/14, 66, 20, 42, 3, 2
2018/3/15, 58, 8, 36, 4, 
2018/3/16, 25, 9, 39, 4, 2
2018/3/17, 28, 11, 34, 5, 2
2018/3/18, 33, 6, 38, 3, 
2018/3/19, 18, 6, 38, 3, 
2018/3/20, 21, 6, 33, 5, 
2018/3/21, 23, 5, 35, 3, 
2018/3/22, 14, 8, 41, 3, 
2018/3/23, 20, 12, 39, 6, 2
2018/3/24, 37, 30, 62, 6, 2
2018/3/25, 80, 37, 60, 5, 3
2018/3/26, 87, 40, 60, 7, 3
2018/3/27, 93, 34, 71, 5, 3
2018/3/28, 86, 31, 50, 7, 4
2018/3/29, 82, 16, 46, 4, 1
2018/3/30, 45, 14, 50, 4, 
2018/3/31, 42, 15, 46, 4, 
2017/10/1, 29, 11, 38, 1, 
2017/10/2, 23, 9, 34, 3, 
2017/10/3, 18, 7, 38, 1, 
2017/10/4, 16, 9, 32, 4, 
2017/10/5, 26, 10, 29, 5, 
2017/10/6, 27, 10, 30, 5, 
2017/10/7, 24, 12, 37, 2, 
2017/10/8, 34, 14, 39, 2, 1
2017/10/9, 38, 30, 55, 3, 2
2017/10/10, 72, 40, 58, 2, 2
2017/10/11, 91, 27, 28, 4, 1
2017/10/12, 66, 8, 31, 5, 1
2017/10/13, 28, 14, 22, 5, 
2017/10/14, 32, 8, 35, 2, 
2017/10/15, 20, 4, 33, 4, 
2017/10/16, 13, 7, 32, 4, 
2017/10/17, 18, 10, 36, 4, 
2017/10/18, 26, 7, 32, 4, 
2017/10/19, 25, 7, 26, 5, 
2017/10/20, 13, 5, 26, 4, 
2017/10/21, 23, 4, 36, 3, 
2017/10/22, 14, 7, 38, 2, 
2017/10/23, 27, 16, 37, 4, 
2017/10/24, 43, 16, 41, 4, 1
2017/10/25, 43, 16, 41, 4, 
2017/10/26, 45, 18, 40, 6, 2
2017/10/27, 46, 19, 26, 7, 2
2017/10/28, 47, 6, 39, 2, 
2017/10/29, 18, 19, 39, 3, 
2017/10/30, 57, 17, 36, 2, 
2017/10/31, 48, 15, 35, 5, 2
2017/11/1, 39, 24, 41, 7, 3
2017/11/2, 59, 30, 43, 5, 2
2017/11/3, 78, 18, 36, 2, 
2017/11/4, 51, 27, 37, 2, 
2017/11/5, 71, 23, 36, 4, 
2017/11/6, 62, 24, 36, 4, 2
2017/11/7, 65, 16, 20, 5, 
2017/11/8, 51, 21, 35, 3, 
2017/11/9, 61, 13, 39, 3, 
2017/11/10, 47, 14, 36, 3, 
2017/11/11, 41, 9, 32, 2, 
2017/11/12, 34, 9, 34, 2, 
2017/11/13, 33, 12, 24, 5, 
2017/11/14, 41, 16, 35, 3, 2
2017/11/15, 47, 11, 34, 3, 
2017/11/16, 37, 13, 32, 5, 2
2017/11/17, 39, 12, 26, 5, 
2017/11/18, 38, 5, 32, 1, 
2017/11/19, 20, 7, 30, 3, 
2017/11/20, 23, 8, 32, 3, 1
2017/11/21, 27, 11, 18, 7, 1
2017/11/22, 33, 12, 32, 4, 1
2017/11/23, 37, 8, 30, 4, 
2017/11/24, 22, 12, 26, 4, 2
2017/11/25, 37, 16, 17, 5, 2
2017/11/26, 49, 15, 34, 5, 1
2017/11/27, 44, 17, 29, 4, 2
2017/11/28, 57, 22, 29, 8, 2
2017/11/29, 63, 20, 33, 4, 
2017/11/30, 63, 7, 34, 3, 
2017/12/1, 22, 6, 30, 3, 1
2017/12/2, 27, 12, 28, 4, 2
2017/12/3, 34, 10, 25, 4, 1
2017/12/4, 34, 8, 31, 2, 1
2017/12/5, 28, 6, 30, 3, 1
2017/12/6, 15, 10, 28, 4, 2
2017/12/7, 28, 8, 29, 2, 
2017/12/8, 28, 6, 29, 4, 
2017/12/9, 26, 11, 31, 2, 2
2017/12/10, 35, 9, 29, 3, 2
2017/12/11, 32, 6, 27, 2, 
2017/12/12, 16, 6, 30, 2, 1
2017/12/13, 20, 6, 29, 2, 2
2017/12/14, 20, 9, 28, 5, 1
2017/12/15, 28, 14, 29, 5, 2
2017/12/16, 44, 10, 31, 2, 1
2017/12/17, 26, 9, 31, 3, 
2017/12/18, 34, 13, 28, 4, 
2017/12/19, 39, 14, 32, 5, 2
2017/12/20, 43, 12, 31, 5, 1
2017/12/21, 41, 16, 30, 5, 2
2017/12/22, 47, 22, 31, 6, 2
2017/12/23, 56, 23, 33, 4, 2
2017/12/24, 60, 15, 37, 2, 1
2017/12/25, 38, 10, 31, 4, 2
2017/12/26, 34, 6, 32, 2, 2
2017/12/27, 20, 6, 32, 2, 1
2017/12/28, 18, 16, 32, 4, 2
2017/12/29, 40, 16, 33, 3, 2
2017/12/30, 50, 14, 29, 3, 2
2017/12/31, 42, 8, 31, 2, 2
2017/7/1, 25, 23, 26, 2, 
2017/7/2, 50, 33, 26, 3, 2
2017/7/3, 65, 24, 14, 3, 
2017/7/4, 43, 15, 43, 4, 
2017/7/5, 30, 21, 40, 3, 2
2017/7/6, 49, 31, 33, 4, 2
2017/7/7, 54, 13, 25, 2, 2
2017/7/8, 41, 13, 21, 1, 1
2017/7/9, 23, 20, 25, 1, 
2017/7/10, 48, 24, 21, 1, 1
2017/7/11, 50, 25, 24, 2, 1
2017/7/12, 51, 28, 48, 3, 2
2017/7/13, 65, 20, 25, 1, 1
2017/7/14, 43, 28, 35, 2, 2
2017/7/15, 58, 36, 38, 1, 2
2017/7/16, 81, 29, 27, 2, 
2017/7/17, 60, 18, 25, 3, 
2017/7/18, 40, 16, 35, 2, 2
2017/7/19, 41, 20, 33, 2, 2
2017/7/20, 43, 16, 33, 2, 2
2017/7/21, 35, 17, 25, 3, 2
2017/7/22, 31, 15, 21, 1, 1
2017/7/23, 23, 13, 22, 2, 2
2017/7/24, 36, , 23, 3, 1
2017/7/25, 46, 14, 42, 3, 1
2017/7/26, 37, 18, 43, 4, 2
2017/7/27, 42, 16, 20, 2, 
2017/7/28, 26, 36, 48, 3, 2
2017/7/29, 62, 32, 29, 1, 
2017/7/30, 57, 27, 23, 3, 3
2017/7/31, 49, 38, 58, 4, 3
2017/8/1, 70, 15, 57, 2, 1
2017/8/2, 42, 8, 28, 2, 1
2017/8/3, 25, 10, 21, 3, 2
2017/8/4, 15, 22, 18, 2, 1
2017/8/5, 37, 28, 20, 1, 
2017/8/6, 44, 29, 27, 1, 
2017/8/7, 40, 19, 55, 3, 
2017/8/8, 44, 48, 61, 3, 2
2017/8/9, 88, 53, 43, 3, 2
2017/8/10, 81, 35, 46, 2, 2
2017/8/11, 61, 11, 32, 3, 1
2017/8/12, 25, 10, 28, 2, 
2017/8/13, 22, 14, 38, 2, 2
2017/8/14, 26, 28, 28, 2, 1
2017/8/15, 45, 29, 35, 3, 2
2017/8/16, 50, 20, 30, 2, 2
2017/8/17, 31, 19, 30, 2, 1
2017/8/18, 28, 27, 49, 3, 2
2017/8/19, 53, 28, 46, 2, 2
2017/8/20, 59, 32, 29, 2, 2
2017/8/21, 62, 15, 16, 3, 1
2017/8/22, 27, 22, 33, 2, 2
2017/8/23, 42, 35, 39, 3, 3
2017/8/24, 67, 34, 32, 2, 2
2017/8/25, 62, 20, 43, 3, 1
2017/8/26, 48, 19, 60, 2, 1
2017/8/27, 51, 23, 36, 3, 2
2017/8/28, 45, 32, 35, 2, 2
2017/8/29, 61, 24, 44, 2, 1
2017/8/30, 49, 10, 44, 2, 1
2017/8/31, 21, 9, 42, 2, 
2017/9/1, 23, 9, 35, 2, 
2017/9/2, 22, 11, 37, 2, 
2017/9/3, 28, 14, 37, 4, 
2017/9/4, 35, 14, 34, 2, 
2017/9/5, 39, 14, 25, 2, 
2017/9/6, 36, , , , 
2017/9/11, 24, 11, 32, 4, 
2017/9/12, 17, 14, 16, 3, 2
2017/9/13, 31, 16, 45, 3, 
2017/9/14, 44, 8, 35, 3, 
2017/9/15, 21, 12, 27, 5, 
2017/9/16, 26, 13, 30, 2, 2
2017/9/17, 21, 8, 37, 1, 1
2017/9/18, 22, 16, 48, 2, 2
2017/9/19, 44, 27, 25, 3, 1
2017/9/20, 70, 19, 49, 3, 1
2017/9/21, 49, 18, 29, 5, 
2017/9/22, 40, 18, 39, 4, 2
2017/9/23, 44, 18, 40, 3, 2
2017/9/24, 47, 20, 61, 3, 2
2017/9/25, 58, 18, 41, 2, 2
2017/9/26, 51, 14, 38, 2, 
2017/9/27, 26, 7, 28, 3, 
2017/9/28, 18, 14, 40, 4, 3
2017/9/29, 41, 18, 44, 3, 2
2017/9/30, 45, 13, 44, 2, 1
2017/4/1, 30, 11, 45, 3, 2
2017/4/2, 35, 16, 50, 5, 2
2017/4/3, 50, 21, 60, 7, 3
2017/4/4, 70, 17, 66, 3, 1
2017/4/5, 64, 13, 51, 1, 
2017/4/6, 35, 12, 44, 4, 
2017/4/7, 24, 18, 22, 11, 2
2017/4/8, 52, 16, 49, 6, 
2017/4/9, 45, 13, 41, 5, 2
2017/4/10, 43, 7, 38, 6, 2
2017/4/11, 20, 11, 47, 3, 
2017/4/12, 30, 18, 27, 4, 3
2017/4/13, 46, 16, 68, 3, 2
2017/4/14, 50, 19, 55, 5, 1
2017/4/15, 60, 15, 42, 3, 1
2017/4/16, 44, 19, 34, 3, 
2017/4/17, 50, 11, 51, 2, 
2017/4/18, 22, 16, 49, 3, 
2017/4/19, 50, 16, 48, 6, 2
2017/4/20, 55, 23, 49, 8, 3
2017/4/21, 66, 25, 53, 5, 2
2017/4/22, 59, 10, 48, 2, 
2017/4/23, 32, 14, 50, 3, 2
2017/4/24, 44, 13, 47, 2, 1
2017/4/25, 23, 6, 41, 3, 
2017/4/26, 28, 11, 47, 3, 
2017/4/27, 31, 13, 58, 3, 2
2017/4/28, 41, 15, 63, 5, 3
2017/4/29, 55, 22, 58, 4, 3
2017/4/30, 65, 26, 73, 4, 2
2017/5/1, 74, 10, 54, 3, 
2017/5/2, 28, 12, 48, 2, 
2017/5/3, 29, 8, 45, 3, 3
2017/5/4, 28, 13, 43, 4, 3
2017/5/5, 28, 18, 35, 4, 1
2017/5/6, 47, 20, 56, 3, 2
2017/5/7, 55, 31, 79, 4, 2
2017/5/8, 80, 24, 41, 5, 2
2017/5/9, 74, 16, 49, 4, 2
2017/5/10, 47, 16, 51, 4, 1
2017/5/11, 48, 26, 69, 3, 2
2017/5/12, 72, 17, 52, 5, 2
2017/5/13, 55, 18, 49, 2, 1
2017/5/14, 48, 17, 45, 5, 2
2017/5/15, 48, 17, 48, 6, 2
2017/5/16, 42, 16, 53, 5, 2
2017/5/17, 46, 11, 47, 4, 2
2017/5/18, 26, 15, 67, 3, 2
2017/5/19, 43, 17, 71, 3, 2
2017/5/20, 53, 19, 64, 3, 2
2017/5/21, 60, 15, 45, 3, 3
2017/5/22, 55, 12, 43, 2, 2
2017/5/23, 44, 22, 36, 5, 3
2017/5/24, 55, 16, 32, 4, 1
2017/5/25, 30, 14, 64, 4, 3
2017/5/26, 42, 10, 50, 3, 2
2017/5/27, 25, 8, 46, 2, 2
2017/5/28, 24, 16, 57, 3, 2
2017/5/29, 48, 28, 81, 2, 4
2017/5/30, 83, 33, 39, 3, 2
2017/5/31, 83, 29, 55, 2, 3
2017/6/1, 77, 12, 54, 2, 
2017/6/2, 27, 8, 47, 3, 2
2017/6/3, 19, 7, 45, 3, 1
2017/6/4, 21, 9, 46, 3, 2
2017/6/5, 27, 12, 53, 3, 2
2017/6/6, 31, 13, 44, 3, 2
2017/6/7, 33, 14, 46, 3, 2
2017/6/8, 30, 17, 65, 5, 2
2017/6/9, 56, 18, 54, 4, 2
2017/6/10, 57, 25, 48, 4, 2
2017/6/11, 64, 7, 37, 3, 
2017/6/12, 18, 9, 41, 2, 
2017/6/13, 23, 14, 51, 3, 2
2017/6/14, 37, 16, 70, 2, 2
2017/6/15, 56, 25, 83, 5, 2
2017/6/16, 65, 11, 54, 2, 
2017/6/17, 25, 19, 66, 4, 2
2017/6/18, 63, 20, 70, 2, 2
2017/6/19, 60, 24, 45, 2, 2
2017/6/20, 58, 17, 43, 2, 
2017/6/21, 23, 10, 38, 5, 2
2017/6/22, 27, 20, 77, 4, 3
2017/6/23, 58, 22, 45, 3, 2
2017/6/24, 55, 14, 34, 4, 1
2017/6/25, 23, 17, 49, 5, 2
2017/6/26, 44, 18, 39, 4, 2
2017/6/27, 48, 12, 50, 2, 1
2017/6/28, 29, 12, 42, 2, 
2017/6/29, 28, 14, 30, 3, 
2017/6/30, 33, 14, 16, 3, 
2017/1/2, 54, 13, 39, 3, 
2017/1/3, 53, 17, 41, 3, 2
2017/1/4, 52, 13, 36, 2, 1
2017/1/5, 27, 8, 33, 3, 
2017/1/6, 20, 8, 28, 6, 1
2017/1/7, 25, 9, 24, 6, 
2017/1/8, 29, 12, 37, 3, 
2017/1/9, 33, 13, 39, 3, 2
2017/1/10, 43, 10, 35, 3, 1
2017/1/11, 32, 12, 35, 4, 2
2017/1/12, 36, 9, 36, 4, 2
2017/1/13, 35, 10, 32, 2, 1
2017/1/14, 21, 8, 29, 1, 1
2017/1/15, 15, 5, 31, 2, 
2017/1/16, 13, 6, 31, 3, 
2017/1/17, 21, 8, 27, 7, 2
2017/1/18, 25, 16, 35, 6, 2
2017/1/19, 53, 14, 37, 4, 2
2017/1/20, 51, 14, 37, 4, 2
2017/1/21, 58, 12, 34, 3, 2
2017/1/22, 45, 9, 35, 2, 1
2017/1/23, 24, 8, 35, 3, 
2017/1/24, 26, 9, 34, 5, 2
2017/1/25, 25, 9, 32, 6, 2
2017/1/26, 27, 13, 31, 10, 2
2017/1/27, 38, 17, 37, 7, 2
2017/1/28, 52, 20, 31, 9, 3
2017/1/29, 65, 24, 36, 11, 1
2017/1/30, 70, 9, 34, 3, 
2017/1/31, 25, 11, 29, 6, 2
2017/2/1, 28, 12, 37, 4, 2
2017/2/2, 35, 11, 36, 4, 
2017/2/3, 29, 13, 37, 7, 2
2017/2/4, 41, 12, 25, 8, 1
2017/2/5, 48, 16, 40, 3, 1
2017/2/6, 44, 12, 37, 4, 2
2017/2/7, 46, 11, 37, 4, 1
2017/2/8, 20, 9, 33, 5, 
2017/2/9, 27, 9, 35, 2, 
2017/2/10, 21, 8, 35, 2, 1
2017/2/11, 25, 9, 34, 2, 
2017/2/12, 21, 8, 36, 3, 
2017/2/13, 22, 10, 38, 4, 2
2017/2/14, 39, 10, 39, 4, 1
2017/2/15, 34, 12, 31, 9, 2
2017/2/16, 48, 29, 23, 18, 4
2017/2/17, 88, 10, 37, 5, 1
2017/2/18, 39, 6, 38, 3, 1
2017/2/19, 20, 13, 40, 7, 3
2017/2/20, 48, 13, 38, 3, 2
2017/2/21, 43, 11, 35, 3, 2
2017/2/22, 28, 11, 39, 5, 
2017/2/23, 21, 8, 37, 4, 
2017/2/24, 22, 10, 41, 5, 2
2017/2/25, 37, 19, 41, 5, 2
2017/2/26, 59, 9, 38, 3, 1
2017/2/27, 21, 8, 40, 5, 2
2017/2/28, 29, 13, 31, 9, 2
2017/3/1, 37, 10, 45, 6, 2
2017/3/2, 36, 12, 42, 4, 
2017/3/3, 44, 12, 41, 6, 3
2017/3/4, 47, 19, 40, 8, 4
2017/3/5, 66, 18, 41, 8, 3
2017/3/6, 57, 12, 42, 3, 
2017/3/7, 43, 12, 39, 3, 1
2017/3/8, 35, 13, 42, 4, 
2017/3/9, 46, 13, 45, 4, 2
2017/3/10, 43, 12, 44, 3, 2
2017/3/11, 41, 11, 42, 2, 1
2017/3/12, 39, 14, 33, 6, 1
2017/3/13, 50, 20, 43, 3, 
2017/3/14, 64, 6, 38, 1, 
2017/3/15, 24, 10, 41, 3, 
2017/3/16, 38, 12, 44, 3, 1
2017/3/17, 42, 13, 45, 4, 2
2017/3/18, 47, 23, 60, 5, 3
2017/3/19, 71, 30, 61, 4, 2
2017/3/20, 85, 9, 44, 3, 1
2017/3/21, 29, 15, 45, 2, 
2017/3/22, 51, 13, 35, 5, 2
2017/3/23, 49, 14, 41, 3, 2
2017/3/24, 41, 8, 42, 3, 
2017/3/25, 37, 13, 34, 5, 2
2017/3/26, 46, 12, 40, 3, 
2017/3/27, 27, 17, 52, 4, 
2017/3/28, 61, 24, 55, 4, 1
2017/3/29, 70, 27, 52, 5, 3
2017/3/30, 77, 17, 47, 5, 1
