date, pm25, pm10, o3, no2, so2
2016/11/4, 59, 19, 46, 2, 2
2016/11/5, 63, 19, 38, 2, 2
2016/11/6, 65, 15, 38, 3, 1
2016/11/7, 56, 12, 31, 2, 
2016/11/8, 49, 7, 34, 2, 
2016/11/9, 27, 7, 32, 4, 
2016/11/10, 27, 7, 36, 4, 1
2016/11/11, 35, 16, 44, 3, 1
2016/11/12, 56, 16, 36, 3, 2
2016/11/13, 61, 9, 24, 3, 
2016/11/14, 44, 8, 32, 3, 
2016/11/15, 37, 12, 35, 2, 
2016/11/16, 47, 16, 40, 3, 2
2016/11/17, 53, 15, 39, 3, 
2016/11/18, 59, 14, 39, 2, 
2016/11/19, 48, 13, 32, 3, 
2016/11/20, 50, 14, 30, 3, 
2016/11/21, 52, 20, 33, 4, 3
2016/11/22, 59, 4, 29, 2, 1
2016/11/23, 23, 5, 33, 2, 
2016/11/24, 20, 3, 31, 2, 
2016/11/25, 18, 6, 33, 3, 2
2016/11/26, 35, 6, 29, 4, 
2016/11/27, 24, 15, 37, 2, 
2016/11/28, 55, 10, 32, 2, 
2016/11/29, 44, 9, 31, 3, 
2016/11/30, 36, 6, 29, 3, 
2016/12/1, 32, 14, 35, 4, 
2016/12/2, 47, 11, 29, 4, 2
2016/12/3, 49, 9, 30, 2, 
2016/12/4, 41, 7, 30, 2, 
2016/12/5, 31, 12, 34, 2, 1
2016/12/6, 38, 6, 29, 4, 2
2016/12/7, 29, 13, 33, 3, 1
2016/12/8, 48, 14, 37, 3, 2
2016/12/9, 56, 12, 34, 3, 1
2016/12/10, 38, 6, 31, 1, 
2016/12/11, 24, 5, 28, 6, 2
2016/12/12, 31, 4, 13, 8, 
2016/12/13, 25, 3, 32, 2, 
2016/12/14, 19, 4, 29, 3, 
2016/12/15, 20, 5, 29, 2, 
2016/12/16, 15, 6, 32, 2, 
2016/12/17, 28, 8, 31, 3, 2
2016/12/18, 47, 11, 28, 4, 2
2016/12/19, 41, 12, 19, 5, 2
2016/12/20, 46, 11, 29, 7, 2
2016/12/21, 48, 16, 38, 2, 1
2016/12/22, 44, 7, 32, 2, 
2016/12/23, 39, 7, 30, 3, 
2016/12/24, 32, 3, 32, 2, 
2016/12/25, 29, 4, 26, 3, 
2016/12/26, 37, 5, 36, 3, 
2016/12/27, 23, 2, 33, 1, 
2016/12/28, 17, 4, 30, 3, 
2016/12/29, 24, 3, 34, 1, 
2016/12/30, 27, 5, 32, 2, 1
2016/12/31, 22, , , , 
2016/7/1, 55, 17, 16, 1, 1
2016/7/2, 37, 22, 17, 2, 1
2016/7/3, 48, 24, 25, 2, 2
2016/7/4, 59, 24, 22, 2, 1
2016/7/5, 54, 10, 18, 1, 
2016/7/6, 25, 9, 24, 2, 
2016/7/7, 32, 16, 11, 3, 
2016/7/8, 50, 11, 19, 2, 
2016/7/9, 20, 15, 27, 1, 
2016/7/10, 39, 20, 25, 1, 
2016/7/11, 48, 20, 19, 1, 
2016/7/12, 48, 19, 20, 2, 
2016/7/13, 44, 17, 41, 2, 2
2016/7/14, 47, 15, 33, 1, 
2016/7/15, 38, 18, 45, 2, 2
2016/7/16, 54, 29, 39, 3, 1
2016/7/17, 68, 27, 60, 3, 2
2016/7/18, 67, 23, 61, 4, 2
2016/7/19, 70, 22, 53, 3, 2
2016/7/20, 62, 18, 53, 4, 2
2016/7/21, 51, 21, 60, 3, 
2016/7/22, 62, 15, 32, 1, 
2016/7/23, 35, 14, 39, 1, 
2016/7/24, 41, 14, 28, 2, 
2016/7/25, 39, 11, 28, 1, 
2016/7/26, 26, 12, 25, 1, 
2016/7/27, 30, 11, 27, 1, 
2016/7/28, 29, 8, 23, 1, 
2016/7/29, 25, 12, 26, 1, 
2016/7/30, 24, 13, 34, 1, 
2016/7/31, 41, 26, 59, 2, 2
2016/8/1, 68, 33, 43, 3, 2
2016/8/2, 78, 25, 51, 2, 1
2016/8/3, 72, 33, 66, 2, 2
2016/8/4, 80, 32, 44, 2, 
2016/8/5, 73, 13, 28, 2, 
2016/8/6, 42, 13, 26, 1, 
2016/8/7, 31, 15, 28, 2, 
2016/8/8, 40, 25, 58, 3, 1
2016/8/9, 72, 16, 51, 4, 2
2016/8/10, 55, 20, 73, 4, 2
2016/8/11, 63, 27, 59, 3, 
2016/8/12, 63, 22, 37, 2, 
2016/8/13, 53, 25, 39, 2, 
2016/8/14, 51, 32, 39, 2, 
2016/8/15, 73, 33, 38, 1, 
2016/8/16, 67, 29, 37, 3, 
2016/8/17, 61, 16, 54, 3, 1
2016/8/18, 43, 29, 51, 2, 1
2016/8/19, 66, 24, 47, 2, 
2016/8/20, 64, 13, 20, 1, 
2016/8/21, 34, 12, 36, 2, 2
2016/8/22, 41, 11, 43, 3, 
2016/8/23, 35, 11, 24, 3, 3
2016/8/24, 31, 13, 19, , 
2016/8/25, 25, 9, 22, 1, 
2016/8/26, 29, 7, 38, 2, 
2016/8/27, 29, 16, 28, 2, 
2016/8/28, 37, 11, 28, 1, 
2016/8/29, 24, 8, 42, 2, 
2016/8/30, 31, 14, 43, 1, 3
2016/8/31, 39, 17, 60, 2, 1
2016/9/1, 56, 22, 48, 1, 1
2016/9/2, 63, 17, 28, 1, 
2016/9/3, 42, 14, 17, 1, 
2016/9/4, 24, 8, 18, 1, 
2016/9/5, 18, 8, 18, 1, 
2016/9/6, 22, 9, 20, 1, 
2016/9/7, 19, 9, 34, , 
2016/9/8, 28, 14, 49, 2, 
2016/9/9, 52, 15, 44, 2, 
2016/9/10, 54, 18, 65, 2, 
2016/9/11, 54, 17, 41, 1, 
2016/9/12, 40, 7, 28, 2, 
2016/9/13, 18, 13, 29, 2, 
2016/9/14, 34, 12, 36, 2, 
2016/9/15, 42, 18, 54, 3, 
2016/9/16, 54, 11, 20, 1, 
2016/9/17, 32, 9, 13, 1, 
2016/9/18, 15, 6, 22, 1, 
2016/9/19, 22, 4, 28, 1, 
2016/9/20, 16, 4, 30, 2, 
2016/9/21, 22, 11, 25, 5, 
2016/9/22, 34, 7, 34, 2, 
2016/9/23, 30, 11, 28, 2, 
2016/9/24, 31, 9, 24, 1, 
2016/9/25, 22, 13, 19, 2, 
2016/9/26, 31, 12, 16, 1, 
2016/9/27, 21, 15, 12, 1, 
2016/9/28, 28, 10, 31, 2, 
2016/9/29, 23, 9, 29, 4, 2
2016/9/30, 40, 23, 29, 4, 3
2016/4/1, 46, 10, 46, 2, 
2016/4/2, 33, 16, 41, 1, 
2016/4/3, 42, 6, 34, 3, 
2016/4/4, 25, 8, 35, 5, 3
2016/4/5, 27, 14, 42, 5, 4
2016/4/6, 45, 19, 40, 3, 1
2016/4/7, 43, 7, 36, 4, 2
2016/4/8, 32, 12, 46, 2, 2
2016/4/9, 50, 14, 32, 2, 
2016/4/10, 48, 11, 33, 3, 2
2016/4/11, 45, 14, 39, 3, 2
2016/4/12, 53, 14, 43, 1, 
2016/4/13, 38, 9, 42, 2, 
2016/4/14, 29, 16, 48, 2, 
2016/4/15, 54, 10, 63, 2, 2
2016/4/16, 49, 19, 46, 3, 3
2016/4/17, 56, 11, 35, 2, 1
2016/4/18, 39, 11, 59, 2, 
2016/4/19, 43, 15, 66, 2, 2
2016/4/20, 54, 15, 59, 1, 
2016/4/21, 44, 7, 47, 2, 
2016/4/22, 37, 13, 55, 2, 2
2016/4/23, 52, 21, 48, 3, 3
2016/4/24, 63, 25, 51, 3, 1
2016/4/25, 74, 21, 58, 4, 3
2016/4/26, 66, 9, 47, 1, 
2016/4/27, 35, 8, 45, 4, 3
2016/4/28, 26, 11, 45, 2, 1
2016/4/29, 35, 10, 50, 2, 2
2016/4/30, 38, 19, 61, 2, 3
2016/5/1, 62, 23, 49, 2, 2
2016/5/2, 75, 19, 46, 1, 
2016/5/3, 39, 18, 61, 1, 3
2016/5/4, 59, 15, 70, 2, 2
2016/5/5, 55, 14, 56, 2, 
2016/5/6, 46, 10, 56, 1, 
2016/5/7, 38, 30, 51, 3, 
2016/5/8, 74, 14, 44, 2, 
2016/5/9, 41, 8, 38, 2, 
2016/5/10, 27, 13, 40, 2, 
2016/5/11, 32, 8, 51, 4, 2
2016/5/12, 35, 8, 54, 1, 1
2016/5/13, 43, 20, 63, 3, 2
2016/5/14, 61, 21, 52, 1, 1
2016/5/15, 62, 21, 45, 1, 
2016/5/16, 53, 12, 52, 2, 
2016/5/17, 50, 16, 65, 3, 
2016/5/18, 53, 11, 68, 2, 
2016/5/19, 49, 15, 64, 2, 
2016/5/20, 59, 19, 67, 3, 2
2016/5/21, 58, 25, 83, 2, 
2016/5/22, 75, 23, 63, 2, 1
2016/5/23, 70, 20, 64, 1, 
2016/5/24, 66, 15, 41, 1, 
2016/5/25, 50, 17, 34, 2, 
2016/5/26, 43, 23, 70, 3, 
2016/5/27, 69, 32, 37, 4, 
2016/5/28, 89, 18, 48, 2, 
2016/5/29, 54, 9, 45, 3, 
2016/5/30, 29, 14, 48, 1, 
2016/5/31, 36, 20, 59, 3, 2
2016/6/1, 61, 8, 44, 2, 
2016/6/2, 34, 12, 48, 2, 2
2016/6/3, 41, 9, 42, 1, 
2016/6/4, 38, 4, 42, 2, 
2016/6/5, 19, 10, 56, 2, 2
2016/6/6, 39, 9, 31, 5, 
2016/6/7, 37, 8, 41, 3, 
2016/6/8, 38, 8, 36, 3, 
2016/6/9, 43, 14, 51, 2, 
2016/6/10, 51, 18, 44, 2, 
2016/6/11, 53, 14, 31, 1, 
2016/6/12, 35, 7, 27, 2, 
2016/6/13, 23, 16, 47, 3, 2
2016/6/14, 53, 16, 39, 1, 2
2016/6/15, 43, 12, 25, 2, 
2016/6/16, 28, 21, 53, 3, 
2016/6/17, 49, 23, 78, 2, 1
2016/6/18, 66, 22, 32, 1, 
2016/6/19, 65, 13, 23, 1, 
2016/6/20, 34, 7, 31, 1, 
2016/6/21, 22, 12, 27, 2, 
2016/6/22, 39, 18, 39, 2, 
2016/6/23, 33, 18, 35, 3, 
2016/6/24, 52, 26, 19, 5, 
2016/6/25, 56, 15, 52, 2, 2
2016/6/26, 47, 20, 48, 2, 2
2016/6/27, 63, 11, 34, 6, 1
2016/6/28, 38, 15, 37, 2, 2
2016/6/29, 47, 10, 26, 1, 
2016/6/30, 34, 21, 35, 2, 3
2016/1/4, 40, 27, 37, 4, 2
2016/1/5, 83, 20, 31, 5, 4
2016/1/6, 67, 16, 34, 3, 1
2016/1/7, 54, 13, 30, 3, 1
2016/1/8, 48, 8, 32, 3, 
2016/1/9, 34, 9, 31, 2, 
2016/1/10, 36, 25, 35, 4, 2
2016/1/11, 63, 11, 32, 3, 3
2016/1/12, 43, 5, 26, 3, 2
2016/1/13, 22, 6, 31, 2, 1
2016/1/14, 31, 11, 33, 2, 2
2016/1/15, 40, 10, 34, 2, 2
2016/1/16, 39, 9, 30, 5, 3
2016/1/17, 35, 5, 32, 2, 
2016/1/18, 20, 5, 30, 2, 
2016/1/19, 23, 3, 28, 1, 
2016/1/20, 15, 4, 27, 3, 
2016/1/21, 25, 6, 29, 3, 
2016/1/22, 27, 11, 29, 4, 5
2016/1/23, 39, 10, 30, 2, 3
2016/1/24, 35, 5, 34, 2, 
2016/1/25, 36, 5, 32, 4, 
2016/1/26, 37, 11, 35, 3, 
2016/1/27, 49, 18, 33, 6, 3
2016/1/28, 62, 13, 23, 9, 
2016/1/29, 46, 2, 32, 3, 1
2016/1/30, 20, 9, 32, 3, 2
2016/1/31, 36, 38, 40, 5, 6
2016/2/1, 102, 6, 33, 2, 1
2016/2/2, 25, 6, 33, 2, 
2016/2/3, 22, 9, 32, 5, 2
2016/2/4, 34, 17, 37, 6, 3
2016/2/5, 56, 14, 36, 3, 2
2016/2/6, 46, 6, 34, 2, 
2016/2/7, 24, 8, 32, 5, 3
2016/2/8, 32, 13, 39, 3, 2
2016/2/9, 50, 10, 35, 3, 2
2016/2/10, 42, 9, 34, 3, 2
2016/2/11, 39, 6, 38, 3, 
2016/2/12, 34, 13, 34, 1, 
2016/2/13, 33, 12, 34, 3, 
2016/2/14, 37, 9, 31, 1, 
2016/2/15, 34, 6, 35, 2, 
2016/2/16, 26, 5, 33, 1, 
2016/2/17, 31, 9, 37, 3, 2
2016/2/18, 36, 11, 35, 3, 2
2016/2/19, 41, 8, 28, 8, 1
2016/2/20, 32, 13, 37, 1, 1
2016/2/21, 44, 8, 35, 3, 2
2016/2/22, 33, 12, 33, 3, 4
2016/2/23, 48, 11, 37, 3, 1
2016/2/24, 44, 5, 33, 4, 2
2016/2/25, 24, 12, 41, 2, 2
2016/2/26, 47, 29, 49, 3, 3
2016/2/27, 83, 34, 50, 4, 2
2016/2/28, 95, 22, 37, 3, 2
2016/2/29, 64, 8, 38, 2, 1
2016/3/1, 47, 13, 41, 2, 
2016/3/2, 50, 12, 43, 3, 2
2016/3/3, 44, 12, 40, 4, 3
2016/3/4, 52, 20, 51, 2, 2
2016/3/5, 65, 12, 44, 1, 
2016/3/6, 42, 13, 33, 2, 
2016/3/7, 44, 20, 33, 6, 3
2016/3/8, 63, 13, 33, 3, 1
2016/3/9, 41, 4, 32, 3, 
2016/3/10, 34, 8, 36, 3, 
2016/3/11, 32, 5, 37, 2, 1
2016/3/12, 25, 5, 34, 5, 2
2016/3/13, 31, 9, 40, 3, 2
2016/3/14, 34, 18, 46, 3, 2
2016/3/15, 55, 10, 36, 4, 2
2016/3/16, 30, 12, 45, 3, 4
2016/3/17, 46, 6, 40, 1, 
2016/3/18, 33, 10, 40, 3, 1
2016/3/19, 35, 19, 43, 1, 
2016/3/20, 55, 5, 38, 2, 
2016/3/21, 25, 4, 36, 3, 1
2016/3/22, 21, 12, 46, 5, 4
2016/3/23, 40, 10, 39, 2, 1
2016/3/24, 33, 5, 37, 2, 
2016/3/25, 22, 6, 41, 2, 
2016/3/26, 29, 10, 41, 4, 2
2016/3/27, 43, 17, 48, 3, 1
2016/3/28, 54, 25, 57, 4, 2
2016/3/29, 76, 25, 54, 3, 3
2016/3/30, 73, 28, 53, 4, 5
2016/3/31, 81, 15, 38, 5, 1
2015/10/1, 38, 14, 40, 3, 1
2015/10/2, 40, 13, 47, 3, 2
2015/10/3, 47, 20, 58, 2, 2
2015/10/4, 57, 8, 34, 2, 1
2015/10/5, 26, 11, 40, 3, 1
2015/10/6, 32, 5, 40, 2, 
2015/10/7, 24, 11, 43, 2, 
2015/10/8, 39, 24, 32, 3, 2
2015/10/9, 68, 30, 33, 3, 2
2015/10/10, 80, 28, 30, 3, 2
2015/10/11, 76, 8, 36, 1, 
2015/10/12, 38, 10, 38, 2, 1
2015/10/13, 37, 13, 39, 3, 1
2015/10/14, 42, 14, 39, 3, 1
2015/10/15, 46, 13, 45, 5, 2
2015/10/16, 47, 14, 41, 3, 1
2015/10/17, 48, 17, 42, 4, 
2015/10/18, 57, 14, 40, 4, 2
2015/10/19, 51, 21, 45, 4, 2
2015/10/20, 64, 35, 52, 4, 2
2015/10/21, 97, 28, 46, 3, 2
2015/10/22, 83, 14, 38, 4, 2
2015/10/23, 44, 29, 49, 3, 2
2015/10/24, 81, 17, 43, 1, 1
2015/10/25, 49, 11, 34, 5, 4
2015/10/26, 24, 11, 38, 2, 
2015/10/27, 35, 14, 36, 2, 1
2015/10/28, 44, 11, 39, 2, 1
2015/10/29, 43, 26, 41, 5, 3
2015/10/30, 71, 10, 34, 2, 
2015/10/31, 37, 9, 32, 3, 
2015/11/1, 27, 9, 24, 3, 
2015/11/2, 30, 9, 37, 3, 
2015/11/3, 39, 12, 29, 5, 1
2015/11/4, 40, 13, 34, 5, 2
2015/11/5, 42, 15, 25, 7, 3
2015/11/6, 50, 12, 24, 3, 1
2015/11/7, 50, 9, 34, 2, 
2015/11/8, 24, 13, 13, 7, 2
2015/11/9, 46, 8, 28, 2, 
2015/11/10, 25, 6, 33, 2, 1
2015/11/11, 19, 5, 32, 4, 
2015/11/12, 22, 13, 29, 5, 
2015/11/13, 38, 11, 33, 1, 
2015/11/14, 22, 7, 31, 3, 
2015/11/15, 28, 5, 31, 2, 2
2015/11/16, 25, 10, 20, 2, 
2015/11/17, 35, 6, 23, 3, 
2015/11/18, 22, 4, 29, 2, 
2015/11/19, 23, 10, 26, 5, 2
2015/11/20, 37, 14, 35, 3, 
2015/11/21, 46, 18, 27, 4, 2
2015/11/22, 59, 22, 20, 5, 2
2015/11/23, 71, 12, 29, 3, 
2015/11/24, 38, 6, 28, 4, 
2015/11/25, 20, 5, 23, 3, 
2015/11/26, 19, 4, 30, 1, 
2015/11/27, 22, 8, 26, 2, 
2015/11/28, 37, 11, 29, 3, 
2015/11/29, 45, 14, 25, 5, 3
2015/11/30, 49, 11, 30, 3, 1
2015/12/1, 48, 9, 35, 3, 1
2015/12/2, 35, 13, 34, 3, 
2015/12/3, 39, 8, 29, 2, 
2015/12/4, 40, 9, 31, 2, 
2015/12/5, 41, 14, 28, 3, 2
2015/12/6, 48, 7, 30, 3, 
2015/12/7, 32, 4, 29, 3, 
2015/12/8, 20, 6, 31, 3, 
2015/12/9, 18, 13, 34, 6, 1
2015/12/10, 32, 12, 33, 2, 
2015/12/11, 29, 10, 33, 2, 
2015/12/12, 44, 9, 32, 3, 1
2015/12/13, 48, 7, 33, 3, 
2015/12/14, 32, 11, 24, 6, 
2015/12/15, 40, 15, 27, 5, 
2015/12/16, 54, 6, 27, 2, 
2015/12/17, 23, 5, 28, 3, 
2015/12/18, 28, 5, 29, 2, 
2015/12/19, 21, 7, 27, 4, 3
2015/12/20, 27, 11, 19, 7, 1
2015/12/21, 39, 8, 32, 3, 
2015/12/22, 34, 10, 27, 6, 
2015/12/23, 38, 8, 26, 6, 1
2015/12/24, 37, 11, 32, 2, 1
2015/12/25, 43, 13, 32, 2, 1
2015/12/26, 41, 20, 35, 2, 2
2015/12/27, 62, 7, 26, 4, 2
2015/12/28, 31, 6, 30, 1, 
2015/12/29, 18, 7, 32, 2, 2
2015/12/30, 26, , , , 
2016/1/1, 40, 9, 28, 2, 2
2016/1/2, 40, 9, 27, 1, 
2016/1/3, 40, 13, 25, 4, 3
2015/7/1, 29, 15, 45, 3, 2
2015/7/2, 43, 9, 38, 2, 
2015/7/3, 37, 13, 36, 1, 
2015/7/4, 44, 15, 43, 1, 
2015/7/5, 49, 19, 34, 2, 
2015/7/6, 58, 13, 27, 2, 
2015/7/7, 37, 11, 26, 1, 
2015/7/8, 25, 22, 26, 2, 
2015/7/9, 40, 30, 34, 2, 
2015/7/10, 48, 32, 33, 1, 
2015/7/11, 51, 32, 23, 3, 2
2015/7/12, 47, 36, 14, 2, 
2015/7/13, 36, 33, 15, 1, 
2015/7/14, 38, 22, 27, 2, 2
2015/7/15, 36, 13, 24, 5, 1
2015/7/16, 22, 26, 26, 1, 
2015/7/17, 36, 20, 30, 1, 1
2015/7/18, 48, 27, 18, 2, 
2015/7/19, 34, 21, 16, 2, 1
2015/7/20, 29, 15, 15, 2, 
2015/7/21, 18, 20, 22, 1, 
2015/7/22, 22, 11, 13, , 
2015/7/23, 25, 14, 17, 1, 
2015/7/24, 31, 17, 14, 1, 
2015/7/25, 31, 14, 16, 1, 
2015/7/26, 27, 25, 24, 3, 2
2015/7/27, 40, 30, 48, 2, 2
2015/7/28, 61, 42, 68, 2, 2
2015/7/29, 81, 53, 65, 2, 2
2015/7/30, 97, 46, 63, 3, 2
2015/7/31, 101, 60, 75, 3, 3
2015/8/1, 119, 58, 51, 2, 2
2015/8/2, 118, 50, 40, 3, 2
2015/8/3, 99, 54, 41, 2, 3
2015/8/4, 110, 47, 35, 2, 2
2015/8/5, 91, 31, 34, 2, 
2015/8/6, 59, 15, 18, 2, 
2015/8/7, 25, 25, 69, 3, 3
2015/8/8, 54, 28, 45, 1, 2
2015/8/9, 60, 41, 62, 3, 2
2015/8/10, 82, 36, 69, 2, 2
2015/8/11, 79, 40, 51, 3, 2
2015/8/12, 82, 22, 29, 2, 1
2015/8/13, 39, 17, 27, 2, 
2015/8/14, 35, 22, 60, 2, 2
2015/8/15, 53, 23, 35, 1, 1
2015/8/16, 50, 12, 29, 2, 
2015/8/17, 23, 13, 53, 1, 2
2015/8/18, 33, 14, 29, 2, 1
2015/8/19, 31, 16, 26, 1, 1
2015/8/20, 31, 18, 16, 1, 
2015/8/21, 33, 24, 41, 2, 2
2015/8/22, 52, 10, 43, 1, 
2015/8/23, 32, 14, 43, 3, 
2015/8/24, 37, 32, 33, 2, 
2015/8/25, 42, 12, 40, 2, 
2015/8/26, 34, 15, 46, 3, 2
2015/8/27, 42, 23, 73, 2, 3
2015/8/28, 62, 26, 45, 1, 2
2015/8/29, 63, 10, 26, 1, 
2015/8/30, 21, 15, 31, 3, 2
2015/8/31, 34, 12, 20, 1, 
2015/9/1, 21, 10, 37, 2, 2
2015/9/2, 31, 12, 29, 1, 
2015/9/3, 34, 16, 41, 1, 
2015/9/4, 35, 17, 43, 2, 2
2015/9/5, 51, 14, 39, 1, 
2015/9/6, 44, 7, 37, 2, 
2015/9/7, 21, 8, 35, 2, 
2015/9/8, 22, 2, 32, 1, 
2015/9/9, 14, 5, 35, 1, 
2015/9/10, 22, 9, 42, 2, 
2015/9/11, 34, 15, 50, 1, 
2015/9/12, 49, 15, 37, 2, 
2015/9/13, 51, 7, 41, 2, 
2015/9/14, 26, 15, 42, 4, 1
2015/9/15, 42, 17, 31, 3, 1
2015/9/16, 56, 10, 33, 3, 
2015/9/17, 31, 10, 40, 1, 1
2015/9/18, 40, 10, 39, 1, 
2015/9/19, 28, 8, 36, 1, 
2015/9/20, 30, 10, 39, 2, 
2015/9/21, 38, 15, 43, 3, 3
2015/9/22, 47, 16, 46, 1, 1
2015/9/23, 50, 9, 37, 1, 
2015/9/24, 24, 8, 34, 2, 
2015/9/25, 29, 11, 35, 2, 
2015/9/26, 38, 9, 41, 1, 
2015/9/27, 46, 14, 42, 2, 
2015/9/28, 49, 14, 47, 3, 
2015/9/29, 52, 10, 38, 3, 
2015/9/30, 32, 13, 36, 1, 
2015/4/1, 56, 11, 53, 2, 1
2015/4/2, 39, 24, 38, 1, 
2015/4/3, 41, 9, 31, 2, 
2015/4/4, 30, 14, 35, 1, 
2015/4/5, 30, 21, 16, 8, 2
2015/4/6, 59, 10, 36, 2, 1
2015/4/7, 30, 10, 36, 1, 
2015/4/8, 40, 10, 34, 3, 2
2015/4/9, 42, 7, 23, 8, 1
2015/4/10, 35, 9, 41, 2, 
2015/4/11, 34, 11, 40, 1, 
2015/4/12, 44, 8, 31, 2, 
2015/4/13, 24, 13, 46, 2, 2
2015/4/14, 41, 16, 51, 1, 1
2015/4/15, 46, 24, 72, 2, 3
2015/4/16, 68, 23, 48, 1, 1
2015/4/17, 65, 19, 59, 2, 2
2015/4/18, 55, 23, 51, 1, 
2015/4/19, 68, 22, 36, 3, 
2015/4/20, 45, 10, 45, 1, 2
2015/4/21, 28, 14, 54, 2, 1
2015/4/22, 48, 17, 59, 3, 3
2015/4/23, 48, 17, 65, 1, 2
2015/4/24, 52, 30, 81, 3, 3
2015/4/25, 78, 27, 75, 2, 3
2015/4/26, 71, 34, 72, 1, 3
2015/4/27, 86, 26, 47, 1, 
2015/4/28, 70, 10, 48, 1, 
2015/4/29, 30, 11, 53, 1, 
2015/4/30, 33, 10, 57, 2, 2
2015/5/1, 42, 10, 56, 1, 
2015/5/2, 47, 11, 37, 1, 
2015/5/3, 28, 7, 36, 3, 
2015/5/4, 24, 17, 49, 2, 
2015/5/5, 56, 16, 57, 1, 
2015/5/6, 57, 15, 62, 2, 2
2015/5/7, 56, 14, 60, 2, 1
2015/5/8, 53, 16, 47, 3, 2
2015/5/9, 58, 21, 64, 3, 2
2015/5/10, 67, 13, 53, 2, 1
2015/5/11, 39, 20, 49, 2, 
2015/5/12, 47, 18, 63, 1, 2
2015/5/13, 54, 28, 54, 2, 3
2015/5/14, 76, 25, 38, 1, 1
2015/5/15, 65, 25, 40, 3, 
2015/5/16, 50, 26, 47, 5, 3
2015/5/17, 72, 22, 62, 1, 2
2015/5/18, 65, 17, 48, 3, 2
2015/5/19, 43, 22, 66, 2, 2
2015/5/20, 63, 12, 48, 2, 1
2015/5/21, 43, 13, 57, 2, 2
2015/5/22, 46, 16, 50, 2, 2
2015/5/23, 56, 11, 59, 2, 1
2015/5/24, 45, 15, 63, 2, 2
2015/5/25, 52, 16, 55, 1, 2
2015/5/26, 47, 20, 72, 2, 2
2015/5/27, 68, 23, 73, 2, 2
2015/5/28, 74, 23, 78, 2, 1
2015/5/29, 69, 21, 60, 2, 2
2015/5/30, 56, 31, 61, 2, 
2015/5/31, 77, 17, 66, 2, 2
2015/6/1, 58, 23, 47, 1, 
2015/6/2, 63, 5, 44, 1, 
2015/6/3, 25, 12, 44, 1, 
2015/6/4, 36, 10, 29, 4, 
2015/6/5, 29, 4, 45, 2, 
2015/6/6, 24, 8, 52, 1, 
2015/6/7, 40, 10, 41, 1, 
2015/6/8, 30, 6, 24, 5, 
2015/6/9, 27, 17, 52, 4, 2
2015/6/10, 53, 21, 36, 1, 
2015/6/11, 46, 17, 36, 1, 1
2015/6/12, 30, 29, 54, 2, 2
2015/6/13, 81, 24, 44, 2, 
2015/6/14, 65, 14, 46, 1, 2
2015/6/15, 45, 21, 35, 2, 
2015/6/16, 61, 30, 58, 2, 2
2015/6/17, 77, 10, 39, 2, 
2015/6/18, 25, 7, 46, 2, 
2015/6/19, 33, 11, 61, 2, 2
2015/6/20, 46, 16, 39, 2, 2
2015/6/21, 47, 15, 39, 1, 1
2015/6/22, 48, 26, 54, 1, 
2015/6/23, 72, 23, 46, 2, 2
2015/6/24, 65, 16, 40, 1, 
2015/6/25, 46, 16, 49, 1, 
2015/6/26, 33, 18, 24, 2, 
2015/6/27, 40, 7, 40, 1, 
2015/6/28, 32, 8, 42, 2, 
2015/6/29, 30, 11, 35, 2, 
2015/6/30, 39, 16, 35, 3, 
2015/1/1, 18, 6, 30, 1, 1
2015/1/2, 29, 4, 30, 2, 
2015/1/3, 24, 8, 28, 2, 2
2015/1/4, 27, 21, 32, 5, 2
2015/1/5, 65, 16, 38, 3, 2
2015/1/6, 62, 9, 31, 1, 1
2015/1/7, 31, 8, 33, 1, 
2015/1/8, 41, 10, 32, 2, 
2015/1/9, 36, 13, 33, 2, 
2015/1/10, 52, 13, 36, 3, 2
2015/1/11, 51, 6, 30, 1, 2
2015/1/12, 33, 6, 32, 2, 
2015/1/13, 28, 10, 26, 7, 
2015/1/14, 44, 7, 29, 9, 1
2015/1/15, 25, 16, 32, 4, 2
2015/1/16, 54, 18, 32, 2, 3
2015/1/17, 66, 8, 32, 3, 1
2015/1/18, 34, 15, 34, 2, 2
2015/1/19, 53, 20, 35, 3, 2
2015/1/20, 68, 24, 29, 9, 4
2015/1/21, 72, 16, 27, 13, 2
2015/1/22, 52, 5, 33, 1, 
2015/1/23, 25, 11, 29, 3, 2
2015/1/24, 36, 16, 33, 4, 2
2015/1/25, 57, 14, 31, 3, 1
2015/1/26, 52, 9, 34, 2, 1
2015/1/27, 35, 8, 29, 2, 
2015/1/28, 28, 7, 28, 4, 
2015/1/29, 26, 6, 24, 6, 2
2015/1/30, 30, 11, 33, 1, 1
2015/1/31, 45, 6, 32, 1, 
2015/2/1, 28, 5, 32, 1, 
2015/2/2, 27, 5, 34, 1, 
2015/2/3, 25, 8, 34, 3, 2
2015/2/4, 34, 16, 37, 4, 2
2015/2/5, 56, 5, 35, 2, 1
2015/2/6, 30, 11, 33, 4, 2
2015/2/7, 42, 15, 34, 2, 3
2015/2/8, 53, 6, 32, 1, 
2015/2/9, 25, 7, 35, 2, 
2015/2/10, 29, 15, 39, 3, 
2015/2/11, 57, 17, 41, 2, 2
2015/2/12, 62, 11, 34, 2, 2
2015/2/13, 38, 7, 37, 2, 
2015/2/14, 28, 27, 49, 2, 3
